Age;Gender;Education Level;Job Title;Years of Experience;Salary;Class
29;Male;Bachelor's;Software Engineer;4;140000,00;Medio
32;Male;Bachelor's;Product Manager;7;170000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
28;Male;Bachelor's;Software Engineer;3;125000,00;Medio
26;Female;Master's;Product Manager;2;120000,00;Medio
27;Male;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;5;180000,00;Alto
29;Male;Bachelor's;Software Engineer;4;140000,00;Medio
32;Male;Bachelor's;Product Manager;7;170000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
25;Female;Master's;Data Analyst;1;100000,00;Medio
33;Male;PhD;Data Scientist;8;190000,00;Muy Alto
31;Female;Bachelor's;Software Engineer;6;155000,00;Alto
28;Male;Master's;Product Manager;3;130000,00;Medio
30;Female;Bachelor's;Data Analyst;5;145000,00;Alto
27;Male;PhD;Data Scientist;2;115000,00;Medio
29;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Bachelor's;Product Manager;9;185000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
31;Female;Master's;Data Scientist;9;195000,00;Muy Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
23;Male;Bachelor's;Data Analyst;1;95000,00;Bajo
32;Female;PhD;Data Scientist;10;193000,00;Muy Alto
29;Male;Bachelor's;Software Engineer;6;175000,00;Alto
30;Female;Bachelor's;Product Manager;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
31;Female;Master's;Data Scientist;6;180000,00;Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
33;Male;Master's;Product Manager;11;198000,00;Muy Alto
26;Female;Bachelor's;Data Analyst;3;130000,00;Medio
30;Male;PhD;Data Scientist;7;185000,00;Alto
27;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Master's;Product Manager;12;196000,00;Muy Alto
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
29;Female;Master's;Data Scientist;6;180000,00;Alto
30;Male;Bachelor's;Data Analyst;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
31;Female;PhD;Data Scientist;9;195000,00;Muy Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Male;Bachelor's;Data Analyst;2;125000,00;Medio
28;Female;Master's;Data Scientist;6;175000,00;Alto
30;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
24;Male;Bachelor's;Data Analyst;1;95000,00;Bajo
31;Male;Master's;Data Scientist;9;195000,00;Muy Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
23;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
32;Female;PhD;Data Scientist;10;193000,00;Muy Alto
29;Male;Bachelor's;Software Engineer;6;170000,00;Alto
30;Female;Bachelor's;Product Manager;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;135000,00;Medio
31;Female;Master's;Data Scientist;6;180000,00;Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;115000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
33;Male;Master's;Product Manager;11;198000,00;Muy Alto
26;Female;Bachelor's;Data Analyst;3;130000,00;Medio
30;Male;PhD;Data Scientist;7;185000,00;Alto
27;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Master's;Product Manager;12;196000,00;Muy Alto
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
29;Female;Master's;Data Scientist;6;180000,00;Alto
30;Male;Bachelor's;Data Analyst;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
31;Female;PhD;Data Scientist;9;195000,00;Muy Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
23;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Female;Master's;Data Scientist;4;150000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
24;Female;Bachelor's;Product Manager;3;125000,00;Medio
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
31;Male;Master's;Data Scientist;7;180000,00;Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
33;Female;Master's;Product Manager;10;195000,00;Muy Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
30;Female;PhD;Data Scientist;6;170000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;11;196000,00;Muy Alto
23;Male;Bachelor's;Data Analyst;1;92000,00;Bajo
32;Female;PhD;Data Scientist;9;195000,00;Muy Alto
29;Male;Bachelor's;Software Engineer;6;170000,00;Alto
30;Female;Bachelor's;Product Manager;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;135000,00;Medio
31;Female;Master's;Data Scientist;6;180000,00;Alto
28;Male;Bachelor's;Software Engineer;5;165000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;95000,00;Bajo
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;115000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
33;Male;Master's;Product Manager;11;198000,00;Muy Alto
26;Female;Bachelor's;Data Analyst;3;130000,00;Medio
30;Male;PhD;Data Scientist;7;185000,00;Alto
27;Female;Bachelor's;Software Engineer;4;140000,00;Medio
34;Male;Master's;Product Manager;12;196000,00;Muy Alto
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
29;Female;Master's;Data Scientist;6;180000,00;Alto
30;Male;Bachelor's;Data Analyst;5;160000,00;Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
31;Female;PhD;Data Scientist;9;195000,00;Muy Alto
28;Male;Bachelor's;Software Engineer;5;160000,00;Alto
27;Female;Bachelor's;Product Manager;4;150000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
25;Male;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
34;Female;Master's;Product Manager;12;196000,00;Muy Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
32;Male;Bachelor's;Software Engineer;8;190000,00;Muy Alto
33;Female;Master's;Product Manager;11;198000,00;Muy Alto
24;Male;Bachelor's;Data Analyst;1;90000,00;Bajo
27;Male;Bachelor's;Software Engineer;4;140000,00;Medio
25;Female;Bachelor's;Data Analyst;2;110000,00;Medio
30;Female;PhD;Data Scientist;7;185000,00;Alto
31;Male;Bachelor's;Data Analyst;9;195000,00;Muy Alto
28;Female;Bachelor's;Software Engineer;5;160000,00;Alto
26;Male;Bachelor's;Data Analyst;3;130000,00;Medio
29;Female;Master's;Data Scientist;6;180000,00;Alto
